RUN	PerformanceTest	performancetest	1549556445936	double check	3.0.3
REQUEST	59		Client Logout	1549556448520	1549556448521	OK	 
REQUEST	59		Client Logout Redirect 1	1549556448521	1549556448522	OK	 
REQUEST	60		Login as a Client	1549556447917	1549556448523	OK	 
REQUEST	59		Client Logout Redirect 2	1549556448522	1549556448524	OK	 
USER	OrderItemsAndAcceptOrder	120	START	1549556448525	1549556448525
REQUEST	60		Add Order	1549556448524	1549556448526	OK	 
REQUEST	60		Client Logout	1549556448527	1549556448528	OK	 
REQUEST	60		Client Logout Redirect 1	1549556448529	1549556448530	OK	 
REQUEST	61		Login as a Client	1549556447926	1549556448531	OK	 
REQUEST	60		Client Logout Redirect 2	1549556448530	1549556448532	OK	 
REQUEST	61		Add Order	1549556448533	1549556448535	OK	 
USER	OrderItemsAndAcceptOrder	121	START	1549556448536	1549556448536
REQUEST	61		Client Logout	1549556448536	1549556448537	OK	 
REQUEST	61		Client Logout Redirect 1	1549556448537	1549556448539	OK	 
REQUEST	61		Client Logout Redirect 2	1549556448539	1549556448541	OK	 
USER	OrderItemsAndAcceptOrder	122	START	1549556448547	1549556448547
REQUEST	62		Login as a Client	1549556447938	1549556448547	OK	 
REQUEST	63		Login as a Client	1549556447946	1549556448551	OK	 
REQUEST	62		Add Order	1549556448548	1549556448551	OK	 
REQUEST	62		Client Logout	1549556448552	1549556448553	OK	 
REQUEST	62		Client Logout Redirect 1	1549556448553	1549556448554	OK	 
REQUEST	63		Add Order	1549556448552	1549556448554	OK	 
USER	OrderItemsAndAcceptOrder	123	START	1549556448555	1549556448555
REQUEST	63		Client Logout	1549556448555	1549556448556	OK	 
REQUEST	62		Client Logout Redirect 2	1549556448555	1549556448557	OK	 
REQUEST	63		Client Logout Redirect 1	1549556448556	1549556448557	OK	 
REQUEST	63		Client Logout Redirect 2	1549556448558	1549556448559	OK	 
REQUEST	64		Login as a Client	1549556447957	1549556448564	OK	 
USER	OrderItemsAndAcceptOrder	124	START	1549556448565	1549556448565
REQUEST	64		Add Order	1549556448564	1549556448567	OK	 
REQUEST	64		Client Logout	1549556448568	1549556448569	OK	 
REQUEST	64		Client Logout Redirect 1	1549556448570	1549556448570	OK	 
REQUEST	64		Client Logout Redirect 2	1549556448571	1549556448573	OK	 
USER	OrderItemsAndAcceptOrder	125	START	1549556448577	1549556448577
USER	OrderItemsAndAcceptOrder	126	START	1549556448584	1549556448584
REQUEST	67		Login as a Client	1549556447986	1549556448590	OK	 
REQUEST	66		Login as a Client	1549556447976	1549556448592	OK	 
REQUEST	67		Add Order	1549556448591	1549556448594	OK	 
USER	OrderItemsAndAcceptOrder	127	START	1549556448595	1549556448595
REQUEST	66		Add Order	1549556448593	1549556448595	OK	 
REQUEST	67		Client Logout	1549556448595	1549556448596	OK	 
REQUEST	66		Client Logout	1549556448596	1549556448596	OK	 
REQUEST	67		Client Logout Redirect 1	1549556448597	1549556448597	OK	 
REQUEST	66		Client Logout Redirect 1	1549556448597	1549556448598	OK	 
REQUEST	65		Login as a Client	1549556447966	1549556448600	OK	 
REQUEST	67		Client Logout Redirect 2	1549556448598	1549556448600	OK	 
REQUEST	66		Client Logout Redirect 2	1549556448599	1549556448600	OK	 
REQUEST	65		Add Order	1549556448601	1549556448603	OK	 
REQUEST	65		Client Logout	1549556448604	1549556448605	OK	 
USER	OrderItemsAndAcceptOrder	128	START	1549556448605	1549556448605
REQUEST	65		Client Logout Redirect 1	1549556448605	1549556448606	OK	 
REQUEST	65		Client Logout Redirect 2	1549556448607	1549556448609	OK	 
USER	OrderItemsAndAcceptOrder	129	START	1549556448616	1549556448616
USER	OrderItemsAndAcceptOrder	130	START	1549556448626	1549556448626
USER	OrderItemsAndAcceptOrder	131	START	1549556448635	1549556448635
USER	OrderItemsAndAcceptOrder	132	START	1549556448647	1549556448647
USER	OrderItemsAndAcceptOrder	133	START	1549556448656	1549556448656
USER	OrderItemsAndAcceptOrder	134	START	1549556448666	1549556448666
USER	OrderItemsAndAcceptOrder	135	START	1549556448676	1549556448676
USER	OrderItemsAndAcceptOrder	136	START	1549556448686	1549556448686
REQUEST	75		Login as a Client	1549556448074	1549556448689	OK	 
REQUEST	69		Login as a Client	1549556448007	1549556448689	OK	 
REQUEST	74		Login as a Client	1549556448061	1549556448689	OK	 
REQUEST	75		Add Order	1549556448690	1549556448694	OK	 
REQUEST	74		Add Order	1549556448690	1549556448694	OK	 
REQUEST	69		Add Order	1549556448690	1549556448694	OK	 
USER	OrderItemsAndAcceptOrder	137	START	1549556448695	1549556448695
REQUEST	75		Client Logout	1549556448695	1549556448696	OK	 
REQUEST	69		Client Logout	1549556448695	1549556448696	OK	 
REQUEST	74		Client Logout	1549556448695	1549556448696	OK	 
REQUEST	69		Client Logout Redirect 1	1549556448697	1549556448698	OK	 
REQUEST	75		Client Logout Redirect 1	1549556448696	1549556448698	OK	 
REQUEST	74		Client Logout Redirect 1	1549556448697	1549556448698	OK	 
REQUEST	74		Client Logout Redirect 2	1549556448699	1549556448701	OK	 
REQUEST	75		Client Logout Redirect 2	1549556448698	1549556448701	OK	 
REQUEST	69		Client Logout Redirect 2	1549556448698	1549556448701	OK	 
REQUEST	72		Login as a Client	1549556448035	1549556448703	OK	 
REQUEST	71		Login as a Client	1549556448026	1549556448703	OK	 
REQUEST	76		Login as a Client	1549556448076	1549556448703	OK	 
USER	OrderItemsAndAcceptOrder	138	START	1549556448704	1549556448704
REQUEST	71		Add Order	1549556448704	1549556448707	OK	 
REQUEST	76		Add Order	1549556448704	1549556448707	OK	 
REQUEST	72		Add Order	1549556448704	1549556448707	OK	 
REQUEST	70		Login as a Client	1549556448015	1549556448708	OK	 
REQUEST	71		Client Logout	1549556448708	1549556448709	OK	 
REQUEST	76		Client Logout	1549556448708	1549556448709	OK	 
REQUEST	72		Client Logout	1549556448709	1549556448710	OK	 
REQUEST	77		Login as a Client	1549556448087	1549556448711	OK	 
REQUEST	71		Client Logout Redirect 1	1549556448710	1549556448711	OK	 
REQUEST	76		Client Logout Redirect 1	1549556448710	1549556448711	OK	 
REQUEST	72		Client Logout Redirect 1	1549556448710	1549556448711	OK	 
REQUEST	70		Add Order	1549556448710	1549556448713	OK	 
REQUEST	76		Client Logout Redirect 2	1549556448712	1549556448714	OK	 
REQUEST	72		Client Logout Redirect 2	1549556448712	1549556448714	OK	 
USER	OrderItemsAndAcceptOrder	139	START	1549556448715	1549556448715
REQUEST	71		Client Logout Redirect 2	1549556448712	1549556448714	OK	 
REQUEST	77		Add Order	1549556448712	1549556448716	OK	 
REQUEST	70		Client Logout	1549556448715	1549556448716	OK	 
REQUEST	77		Client Logout	1549556448717	1549556448717	OK	 
REQUEST	70		Client Logout Redirect 1	1549556448717	1549556448718	OK	 
REQUEST	78		Login as a Client	1549556448095	1549556448719	OK	 
REQUEST	68		Login as a Client	1549556447995	1549556448719	OK	 
REQUEST	79		Login as a Client	1549556448106	1549556448719	OK	 
REQUEST	5		Login as a Employee	1549556448112	1549556448719	OK	 
REQUEST	77		Client Logout Redirect 1	1549556448719	1549556448720	OK	 
REQUEST	70		Client Logout Redirect 2	1549556448719	1549556448725	OK	 
USER	OrderItemsAndAcceptOrder	140	START	1549556448725	1549556448725
REQUEST	77		Client Logout Redirect 2	1549556448727	1549556448730	OK	 
REQUEST	68		Add Order	1549556448726	1549556448730	OK	 
REQUEST	78		Add Order	1549556448726	1549556448731	OK	 
REQUEST	79		Add Order	1549556448727	1549556448731	OK	 
REQUEST	68		Client Logout	1549556448731	1549556448732	OK	 
REQUEST	78		Client Logout	1549556448732	1549556448733	OK	 
REQUEST	79		Client Logout	1549556448732	1549556448733	OK	 
REQUEST	78		Client Logout Redirect 1	1549556448733	1549556448734	OK	 
REQUEST	68		Client Logout Redirect 1	1549556448733	1549556448735	OK	 
REQUEST	79		Client Logout Redirect 1	1549556448735	1549556448736	OK	 
USER	OrderItemsAndAcceptOrder	141	START	1549556448737	1549556448737
REQUEST	68		Client Logout Redirect 2	1549556448736	1549556448738	OK	 
REQUEST	78		Client Logout Redirect 2	1549556448735	1549556448738	OK	 
REQUEST	5		Change status of order	1549556448732	1549556448738	OK	 
REQUEST	79		Client Logout Redirect 2	1549556448737	1549556448740	OK	 
REQUEST	5		Employee Logout	1549556448740	1549556448741	OK	 
REQUEST	73		Login as a Client	1549556448048	1549556448742	OK	 
REQUEST	14		Login as a Employee	1549556448129	1549556448742	OK	 
REQUEST	80		Login as a Client	1549556448116	1549556448742	OK	 
REQUEST	5		Employee Logout Redirect 1	1549556448741	1549556448742	OK	 
REQUEST	5		Employee Logout Redirect 2	1549556448743	1549556448745	OK	 
USER	OrderItemsAndAcceptOrder	142	START	1549556448746	1549556448746
REQUEST	80		Add Order	1549556448743	1549556448746	OK	 
REQUEST	73		Add Order	1549556448743	1549556448746	OK	 
REQUEST	15		Login as a Employee	1549556448128	1549556448747	OK	 
REQUEST	11		Login as a Employee	1549556448144	1549556448747	OK	 
REQUEST	80		Client Logout	1549556448747	1549556448748	OK	 
REQUEST	81		Login as a Client	1549556448128	1549556448747	OK	 
REQUEST	73		Client Logout	1549556448748	1549556448749	OK	 
REQUEST	14		Change status of order	1549556448743	1549556448749	OK	 
REQUEST	80		Client Logout Redirect 1	1549556448749	1549556448750	OK	 
REQUEST	73		Client Logout Redirect 1	1549556448750	1549556448751	OK	 
REQUEST	14		Employee Logout	1549556448750	1549556448751	OK	 
USER	OrderItemsAndAcceptOrder	5	END	1549556447364	1549556448751
REQUEST	3		Login as a Employee	1549556448147	1549556448752	OK	 
REQUEST	10		Login as a Employee	1549556448150	1549556448753	OK	 
REQUEST	14		Employee Logout Redirect 1	1549556448752	1549556448753	OK	 
REQUEST	80		Client Logout Redirect 2	1549556448751	1549556448753	OK	 
REQUEST	15		Change status of order	1549556448748	1549556448754	OK	 
REQUEST	8		Login as a Employee	1549556448149	1549556448753	OK	 
REQUEST	81		Add Order	1549556448750	1549556448753	OK	 
REQUEST	4		Login as a Employee	1549556448152	1549556448755	OK	 
REQUEST	11		Change status of order	1549556448749	1549556448754	OK	 
USER	OrderItemsAndAcceptOrder	143	START	1549556448757	1549556448757
REQUEST	14		Employee Logout Redirect 2	1549556448754	1549556448757	OK	 
REQUEST	73		Client Logout Redirect 2	1549556448751	1549556448754	OK	 
USER	OrderItemsAndAcceptOrder	14	END	1549556447455	1549556448758
REQUEST	15		Employee Logout	1549556448755	1549556448757	OK	 
REQUEST	81		Client Logout	1549556448756	1549556448757	OK	 
REQUEST	10		Change status of order	1549556448754	1549556448759	OK	 
REQUEST	13		Login as a Employee	1549556448153	1549556448757	OK	 
REQUEST	11		Employee Logout	1549556448757	1549556448758	OK	 
REQUEST	3		Change status of order	1549556448754	1549556448759	OK	 
REQUEST	8		Change status of order	1549556448756	1549556448760	OK	 
REQUEST	15		Employee Logout Redirect 1	1549556448759	1549556448760	OK	 
REQUEST	10		Employee Logout	1549556448760	1549556448761	OK	 
REQUEST	3		Employee Logout	1549556448761	1549556448762	OK	 
REQUEST	12		Login as a Employee	1549556448158	1549556448762	OK	 
REQUEST	11		Employee Logout Redirect 1	1549556448761	1549556448762	OK	 
REQUEST	8		Employee Logout	1549556448762	1549556448763	OK	 
REQUEST	81		Client Logout Redirect 1	1549556448760	1549556448762	OK	 
USER	OrderItemsAndAcceptOrder	144	START	1549556448766	1549556448766
REQUEST	3		Employee Logout Redirect 1	1549556448763	1549556448764	OK	 
REQUEST	4		Change status of order	1549556448757	1549556448763	OK	 
REQUEST	10		Employee Logout Redirect 1	1549556448763	1549556448764	OK	 
REQUEST	15		Employee Logout Redirect 2	1549556448763	1549556448765	OK	 
REQUEST	8		Employee Logout Redirect 1	1549556448764	1549556448765	OK	 
USER	OrderItemsAndAcceptOrder	15	END	1549556447465	1549556448768
REQUEST	4		Employee Logout	1549556448767	1549556448768	OK	 
REQUEST	1		Login as a Employee	1549556448162	1549556448765	OK	 
REQUEST	3		Employee Logout Redirect 2	1549556448767	1549556448769	OK	 
USER	OrderItemsAndAcceptOrder	3	END	1549556447347	1549556448770
REQUEST	13		Change status of order	1549556448760	1549556448766	OK	 
REQUEST	11		Employee Logout Redirect 2	1549556448764	1549556448766	OK	 
USER	OrderItemsAndAcceptOrder	11	END	1549556447426	1549556448771
REQUEST	6		Login as a Employee	1549556448163	1549556448768	OK	 
REQUEST	10		Employee Logout Redirect 2	1549556448767	1549556448769	OK	 
USER	OrderItemsAndAcceptOrder	10	END	1549556447417	1549556448771
REQUEST	12		Change status of order	1549556448764	1549556448770	OK	 
REQUEST	81		Client Logout Redirect 2	1549556448764	1549556448770	OK	 
REQUEST	4		Employee Logout Redirect 1	1549556448769	1549556448771	OK	 
REQUEST	8		Employee Logout Redirect 2	1549556448769	1549556448771	OK	 
REQUEST	13		Employee Logout	1549556448770	1549556448771	OK	 
USER	OrderItemsAndAcceptOrder	8	END	1549556447396	1549556448773
REQUEST	12		Employee Logout	1549556448772	1549556448773	OK	 
REQUEST	13		Employee Logout Redirect 1	1549556448773	1549556448774	OK	 
REQUEST	4		Employee Logout Redirect 2	1549556448772	1549556448774	OK	 
USER	OrderItemsAndAcceptOrder	4	END	1549556447357	1549556448775
REQUEST	12		Employee Logout Redirect 1	1549556448773	1549556448774	OK	 
USER	OrderItemsAndAcceptOrder	145	START	1549556448775	1549556448775
REQUEST	1		Change status of order	1549556448770	1549556448775	OK	 
REQUEST	13		Employee Logout Redirect 2	1549556448774	1549556448777	OK	 
USER	OrderItemsAndAcceptOrder	13	END	1549556447447	1549556448778
REQUEST	6		Change status of order	1549556448771	1549556448777	OK	 
REQUEST	12		Employee Logout Redirect 2	1549556448775	1549556448777	OK	 
USER	OrderItemsAndAcceptOrder	12	END	1549556447436	1549556448778
REQUEST	84		Login as a Client	1549556448156	1549556448777	OK	 
REQUEST	1		Employee Logout	1549556448777	1549556448778	OK	 
REQUEST	2		Login as a Employee	1549556448169	1549556448777	OK	 
REQUEST	9		Login as a Employee	1549556448171	1549556448778	OK	 
REQUEST	1		Employee Logout Redirect 1	1549556448779	1549556448780	OK	 
REQUEST	6		Employee Logout	1549556448778	1549556448779	OK	 
REQUEST	83		Login as a Client	1549556448146	1549556448780	OK	 
REQUEST	82		Login as a Client	1549556448141	1549556448780	OK	 
REQUEST	16		Login as a Employee	1549556448177	1549556448781	OK	 
REQUEST	6		Employee Logout Redirect 1	1549556448781	1549556448783	OK	 
REQUEST	84		Add Order	1549556448779	1549556448783	OK	 
REQUEST	18		Login as a Employee	1549556448178	1549556448783	OK	 
REQUEST	1		Employee Logout Redirect 2	1549556448781	1549556448783	OK	 
USER	OrderItemsAndAcceptOrder	1	END	1549556447277	1549556448786
USER	OrderItemsAndAcceptOrder	146	START	1549556448786	1549556448786
REQUEST	84		Client Logout	1549556448785	1549556448786	OK	 
REQUEST	83		Add Order	1549556448782	1549556448787	OK	 
REQUEST	2		Change status of order	1549556448779	1549556448786	OK	 
REQUEST	6		Employee Logout Redirect 2	1549556448784	1549556448787	OK	 
USER	OrderItemsAndAcceptOrder	6	END	1549556447376	1549556448789
REQUEST	9		Change status of order	1549556448780	1549556448788	OK	 
REQUEST	83		Client Logout	1549556448788	1549556448789	OK	 
REQUEST	84		Client Logout Redirect 1	1549556448788	1549556448789	OK	 
REQUEST	82		Add Order	1549556448783	1549556448790	OK	 
REQUEST	86		Login as a Client	1549556448177	1549556448789	OK	 
REQUEST	9		Employee Logout	1549556448790	1549556448791	OK	 
REQUEST	16		Change status of order	1549556448784	1549556448791	OK	 
REQUEST	7		Login as a Employee	1549556448181	1549556448791	OK	 
REQUEST	84		Client Logout Redirect 2	1549556448791	1549556448793	OK	 
REQUEST	83		Client Logout Redirect 1	1549556448790	1549556448791	OK	 
REQUEST	85		Login as a Client	1549556448167	1549556448793	OK	 
REQUEST	2		Employee Logout	1549556448789	1549556448792	OK	 
REQUEST	9		Employee Logout Redirect 1	1549556448792	1549556448794	OK	 
USER	OrderItemsAndAcceptOrder	147	START	1549556448795	1549556448795
REQUEST	82		Client Logout	1549556448792	1549556448795	OK	 
REQUEST	16		Employee Logout	1549556448793	1549556448794	OK	 
REQUEST	18		Change status of order	1549556448786	1549556448797	OK	 
REQUEST	83		Client Logout Redirect 2	1549556448794	1549556448797	OK	 
REQUEST	9		Employee Logout Redirect 2	1549556448796	1549556448798	OK	 
USER	OrderItemsAndAcceptOrder	9	END	1549556447405	1549556448799
REQUEST	86		Add Order	1549556448792	1549556448796	OK	 
REQUEST	85		Add Order	1549556448795	1549556448799	OK	 
REQUEST	16		Employee Logout Redirect 1	1549556448797	1549556448798	OK	 
REQUEST	82		Client Logout Redirect 1	1549556448796	1549556448798	OK	 
REQUEST	7		Change status of order	1549556448794	1549556448801	OK	 
REQUEST	85		Client Logout	1549556448801	1549556448802	OK	 
REQUEST	20		Login as a Employee	1549556448194	1549556448801	OK	 
REQUEST	86		Client Logout	1549556448800	1549556448802	OK	 
REQUEST	2		Employee Logout Redirect 1	1549556448795	1549556448802	OK	 
USER	OrderItemsAndAcceptOrder	148	START	1549556448805	1549556448805
REQUEST	17		Login as a Employee	1549556448192	1549556448803	OK	 
REQUEST	16		Employee Logout Redirect 2	1549556448801	1549556448803	OK	 
USER	OrderItemsAndAcceptOrder	16	END	1549556447477	1549556448806
REQUEST	86		Client Logout Redirect 1	1549556448804	1549556448806	OK	 
REQUEST	87		Login as a Client	1549556448186	1549556448803	OK	 
REQUEST	85		Client Logout Redirect 1	1549556448803	1549556448804	OK	 
REQUEST	82		Client Logout Redirect 2	1549556448802	1549556448805	OK	 
REQUEST	19		Login as a Employee	1549556448195	1549556448807	OK	 
REQUEST	7		Employee Logout	1549556448803	1549556448808	OK	 
REQUEST	21		Login as a Employee	1549556448198	1549556448809	OK	 
REQUEST	86		Client Logout Redirect 2	1549556448807	1549556448810	OK	 
REQUEST	88		Login as a Client	1549556448196	1549556448809	OK	 
REQUEST	7		Employee Logout Redirect 1	1549556448811	1549556448813	OK	 
REQUEST	20		Change status of order	1549556448804	1549556448812	OK	 
REQUEST	17		Change status of order	1549556448806	1549556448813	OK	 
REQUEST	18		Employee Logout	1549556448798	1549556448814	OK	 
REQUEST	85		Client Logout Redirect 2	1549556448808	1549556448813	OK	 
USER	OrderItemsAndAcceptOrder	149	START	1549556448816	1549556448816
REQUEST	89		Login as a Client	1549556448208	1549556448816	OK	 
REQUEST	87		Add Order	1549556448808	1549556448814	OK	 
REQUEST	24		Login as a Employee	1549556448214	1549556448817	OK	 
REQUEST	22		Login as a Employee	1549556448211	1549556448816	OK	 
REQUEST	7		Employee Logout Redirect 2	1549556448814	1549556448819	OK	 
REQUEST	21		Change status of order	1549556448813	1549556448819	OK	 
USER	OrderItemsAndAcceptOrder	7	END	1549556447385	1549556448820
REQUEST	20		Employee Logout	1549556448815	1549556448817	OK	 
REQUEST	2		Employee Logout Redirect 2	1549556448805	1549556448816	OK	 
REQUEST	23		Login as a Employee	1549556448206	1549556448820	OK	 
USER	OrderItemsAndAcceptOrder	2	END	1549556447307	1549556448821
REQUEST	17		Employee Logout	1549556448815	1549556448817	OK	 
REQUEST	19		Change status of order	1549556448811	1549556448817	OK	 
REQUEST	25		Login as a Employee	1549556448214	1549556448819	OK	 
